respondent_id,xyz_vaccine,seasonal_vaccine
26801,0.2571104016055524,0.47767714915684156
26802,0.10130066590901503,0.1458079414771264
26803,0.03466512883037377,0.24272924832905463
26804,0.22358822241692747,0.3672534700688177
26805,0.19770554529962914,0.34075615228291817
26806,0.04459781032666161,0.8606083608003567
26807,0.559161186942753,0.9410640800578141
26808,0.1489209963250654,0.5300013572916167
26809,0.8977281318311258,0.28862763528196245
26810,0.11914929579269161,0.22538916495486858
26811,0.028612407282889028,0.0896149636278266
26812,0.22588045482507188,0.6428375084667405
26813,0.34904013537864365,0.23352623293528735
26814,0.0198110061371367,0.3981346395886502
26815,0.01208781777117648,0.08910345185381852
26816,0.02374273945946839,0.13030892052186835
26817,0.07225881513896355,0.6396842831514283
26818,0.07990034744575547,0.372564693066401
26819,0.3790351183995504,0.6115913562100829
26820,0.06510086600520866,0.3980576586674641
26821,0.05623233212419365,0.5410281908882005
26822,0.14162958080000715,0.6220602185082794
26823,0.4083972049379198,0.3929380890359907
26824,0.023821984425978618,0.7067398147481514
26825,0.251930534168168,0.5721765357265721
26826,0.06425887218622674,0.7264789863151958
26827,0.10958286618330643,0.20331011442937968
26828,0.07745178406854199,0.6195536056986652
26829,0.7159850984997179,0.9042975187961743
26830,0.023794709854675397,0.6077645727197157
26831,0.13500142456588055,0.7562332728998304
26832,0.08466052685036991,0.8993131929653617
26833,0.00622516104302641,0.19995010913672673
26834,0.06204739513102981,0.4981402730776943
26835,0.2583939985351803,0.8997670949980079
26836,0.18630572365887624,0.5062884231673864
26837,0.08536028480396364,0.05059575421629986
26838,0.1350392714142811,0.4437769062384155
26839,0.11249246888816887,0.6023604054841407
26840,0.08809976510686443,0.18088414520551968
26841,0.44585671230973034,0.8353048055247287
26842,0.11043161520676989,0.20709969136752387
26843,0.014706024667339633,0.017138268443144478
26844,0.03503742714419792,0.40454574710777336
26845,0.017910791571472844,0.5814458725075818
26846,0.04685821745494935,0.7272651335201229
26847,0.5191279628323693,0.2297214029024527
26848,0.03608677988166908,0.7245350003082023
26849,0.30478858080934385,0.667534564829068
26850,0.7617916660702079,0.7770535534324756
26851,0.04768315477131935,0.1198832095550765
26852,0.044734071991054544,0.11402130717103677
26853,0.4080399253100072,0.6029824311952444
26854,0.009278336596016755,0.10544892259830464
26855,0.5933276680761826,0.903002371311274
26856,0.04099970199364286,0.02002423444687132
26857,0.5089469414961153,0.2514485436387184
26858,0.08528639448380271,0.5688377833814147
26859,0.037095710970627,0.1363765242766795
26860,0.18746874204405606,0.13227120362363617
26861,0.043786645405346256,0.05969654451190332
26862,0.05226956180438279,0.3019611664180833
26863,0.1298437385538346,0.40588950772231014
26864,0.33920012999886845,0.4241682642233154
26865,0.02915571751878365,0.054006896555552165
26866,0.16582826567712383,0.6167224915013417
26867,0.17146795413897425,0.23783963369181388
26868,0.7980879840124386,0.8802166824500456
26869,0.02856977531212521,0.2157575582733712
26870,0.5769235584448051,0.6663878366671129
26871,0.026990760986152117,0.07238834653496878
26872,0.1003255541647246,0.37210392372034845
26873,0.16660828295866442,0.9179068950656424
26874,0.24930942514687154,0.3142426210966446
26875,0.3895820658450164,0.8588048700352956
26876,0.07397146580132147,0.08335152092232984
26877,0.04783759600486537,0.06649886514319862
26878,0.3445118471490372,0.3329182489710329
26879,0.003934525033563133,0.021889309198192597
26880,0.14857094985260788,0.15961676943773237
26881,0.012167959210704822,0.08611152277734607
26882,0.022037510274450188,0.059171700892244695
26883,0.1052627951537124,0.45301055123663536
26884,0.05295602061847603,0.16582743145880585
26885,0.17342165122231945,0.8218887912365809
26886,0.07587091729773371,0.7558217438846966
26887,0.6675378091062973,0.8400372887558316
26888,0.9329284198777399,0.9650152218774392
26889,0.016008189190486268,0.09904727908972552
26890,0.039084334005234776,0.23281082758977786
26891,0.35156762684816034,0.4646638224209479
26892,0.06521527968438767,0.7018748658749293
26893,0.05978291995930095,0.19097224451259948
26894,0.24186735784214336,0.31412845264267925
26895,0.04472978268378543,0.8016693051216438
26896,0.04512040475914939,0.1403334179937413
26897,0.0614347571544491,0.31788895606969175
26898,0.14176044579287356,0.7050552517116
26899,0.023318459422580914,0.08830879101806617
26900,0.1728050848266196,0.344672159568219
26901,0.013713266035729789,0.41435291237519717
26902,0.14220596305101832,0.9330141367193436
26903,0.3395827503097481,0.0656435229059815
26904,0.07141906768979511,0.3053695147472726
26905,0.19045702867105804,0.6314305645714728
26906,0.023127989563987164,0.241872898152037
26907,0.010435430902096844,0.3796104014361147
26908,0.06904563989879836,0.660296837334429
26909,0.08484855319666174,0.23495174667176896
26910,0.023953667564614037,0.11452310485477553
26911,0.03560354719861574,0.050930617533111185
26912,0.4554775982504338,0.8729981835789407
26913,0.6554854494047279,0.8749799494951317
26914,0.03579969981145089,0.18404580512895538
26915,0.09161927136038851,0.7284473706299357
26916,0.042966295977991745,0.40955707434902766
26917,0.0024556719761051524,0.01727131412766695
26918,0.8043399195150486,0.9098011821684324
26919,0.16665505023668406,0.47370997568464435
26920,0.013598178815999479,0.1363905451950593
26921,0.0739566281333014,0.6826297615578167
26922,0.025890914062253547,0.7255882821335171
26923,0.14827584498466712,0.5057673500103189
26924,0.7972277611889621,0.9178053738873694
26925,0.1863539845833003,0.7173205113824468
26926,0.7363193010623879,0.7081999348948377
26927,0.40743976785405744,0.6681598668695138
26928,0.1332176734457456,0.8263815766912834
26929,0.12834729243092607,0.22292159514051618
26930,0.8825631330415721,0.9525801438345477
26931,0.11240226011805902,0.31617989947936587
26932,0.09630693250778953,0.860014322210536
26933,0.04248139850800911,0.5950335427493763
26934,0.30989486153018786,0.5713070134557905
26935,0.10730510731353597,0.36030512633704737
26936,0.7939111995434432,0.4416617873940229
26937,0.13060214561725106,0.6073535829141284
26938,0.050625937775371777,0.10151332735930034
26939,0.05804059224221587,0.08018345799909608
26940,0.29458400734568585,0.3235496233506688
26941,0.07643617801371809,0.41397767969738697
26942,0.6941166124453707,0.8550889557393317
26943,0.10998986128418774,0.7506560381465183
26944,0.040112011444819164,0.18151540908889693
26945,0.0593670695334041,0.523433157006829
26946,0.08603874665687215,0.6776353903452746
26947,0.09165112455931718,0.3639211871117458
26948,0.022600003156917323,0.05374585234865228
26949,0.0913120460283586,0.10988988231440913
26950,0.05382496490652948,0.6616938820002859
26951,0.08875296433532147,0.29696009252507405
26952,0.8219931883620759,0.8849717610697038
26953,0.6829989603778309,0.9574832283209115
26954,0.01933271531925423,0.1170103632979931
26955,0.10520394644153792,0.5412967594863919
26956,0.07255861150033156,0.20173817089345863
26957,0.03283469062471371,0.8932981197738121
26958,0.23656207526930412,0.8710194732646844
26959,0.027455791933753304,0.19442050164405408
26960,0.021456293914859044,0.06163484995252819
26961,0.20868002871224126,0.4543524953934864
26962,0.1705957691795306,0.8805235324608393
26963,0.10911193407887088,0.3556846863365166
26964,0.3438979898611478,0.3257602332360477
26965,0.7513202925313183,0.9588137688905208
26966,0.018363376289887885,0.06379939043846009
26967,0.06576828790672698,0.1918852880653395
26968,0.050543890211060365,0.7512889392500256
26969,0.05199869817234444,0.15100558809918035
26970,0.8254269376511046,0.5785821468748924
26971,0.15308507976794355,0.3271435284339642
26972,0.010523521590629411,0.02467947853152093
26973,0.055327553458684224,0.1676647100453515
26974,0.2729233505318612,0.6402821801645721
26975,0.09410771661826371,0.5695910709121176
26976,0.9207589341790702,0.7292066100500514
26977,0.08498826624636281,0.320496869192642
26978,0.01777257423335247,0.7256803041218817
26979,0.46627008164713607,0.7235672353532209
26980,0.1313935290266227,0.13978290660585085
26981,0.020075147349304965,0.13295167395068652
26982,0.7010149532302579,0.8586516349710516
26983,0.16434722114414316,0.4863233902265038
26984,0.03446338619916307,0.15533377811252472
26985,0.008269976087468572,0.10461689428862986
26986,0.07811238342317739,0.4059703481166433
26987,0.04636190118848253,0.18378367173350926
26988,0.008406319142597906,0.06836754340177426
26989,0.35448804556072,0.7359460612437739
26990,0.00640671227767397,0.06794660765566193
26991,0.13962642384036952,0.46642685642236525
26992,0.2898463196375651,0.44227084707888725
26993,0.07224496270819133,0.786817734285992
26994,0.12631061729786813,0.2650238446847703
26995,0.08275586054130438,0.4254024550683305
26996,0.2784667102048394,0.3232796624343052
26997,0.006372014386957967,0.08520204621068136
26998,0.09337727792995154,0.09253383782464007
26999,0.28877692272564875,0.6266840747205041
27000,0.055956412610706795,0.26237253903427715
27001,0.01803664944403985,0.6956221730988921
27002,0.012234086938026998,0.17296896304660345
27003,0.01197294909844887,0.08605659301449768
27004,0.0669550910980971,0.2094247396288732
27005,0.299212619164864,0.8170062819410843
27006,0.7245913026695163,0.8472827895587629
27007,0.017092137382967346,0.048867308511029175
27008,0.021260198530050057,0.041178293870112716
27009,0.07253005900412977,0.209223327793373
27010,0.024570289534923247,0.1141526760628657
27011,0.04449031267995715,0.1383769261465509
27012,0.25097426345898477,0.6300608433737612
27013,0.11894226153657798,0.34714207895537047
27014,0.01747088091719275,0.13352228211790973
27015,0.03998888688254374,0.11294197106673631
27016,0.4279975867318049,0.5393031726112647
27017,0.5316408385161752,0.6927826159988137
27018,0.039215090188659554,0.20669486207532953
27019,0.9304059448474812,0.9670628060888102
27020,0.25956386623477057,0.4138863492729089
27021,0.2187392904195542,0.6559847121086609
27022,0.07943588114949116,0.20108304179182146
27023,0.36340742040185425,0.32151879343904755
27024,0.06223160130622604,0.21199555171084825
27025,0.07332759224772031,0.044111328284356585
27026,0.017394819596984922,0.1992239761662218
27027,0.048921023500282663,0.6652971488081578
27028,0.478416443098556,0.8670375752699572
27029,0.1770763697705846,0.4933019803264571
27030,0.20813652492997436,0.386727700482726
27031,0.2852555005832665,0.8369753014912532
27032,0.13967437778989544,0.5007816957835083
27033,0.3604615760622676,0.6797501301252813
27034,0.010098046444077446,0.8576577669683724
27035,0.20961552791536767,0.3029905707267988
27036,0.31209706924402564,0.6706617563539554
27037,0.7102886022856105,0.8394055913234812
27038,0.01422814108753508,0.05033085223744513
27039,0.4614923182985623,0.8198618485364368
27040,0.1258002370281767,0.17858583663822994
27041,0.04955947579114491,0.43550843037161874
27042,0.03189137361435122,0.5267276722214056
27043,0.5962089505966294,0.8248868126122844
27044,0.033446660413920935,0.10897843199506614
27045,0.0678137804811205,0.5290099488962399
27046,0.05981109985524754,0.1380527613693536
27047,0.6739682987634309,0.7135456689888502
27048,0.06593326655552262,0.20881619070936733
27049,0.19196381827249276,0.8841882858709937
27050,0.051404680151850596,0.5086610765354367
27051,0.06914742688845986,0.1717310873552525
27052,0.033286707888534744,0.22435087182111135
27053,0.9346742987279196,0.9566301985039237
27054,0.12411081496443611,0.16680181388124274
27055,0.059510449572002945,0.8375342483421767
27056,0.012702558398397673,0.01742573343922346
27057,0.008492709281181504,0.021838613280117474
27058,0.7967861261515288,0.7603557733639049
27059,0.1140796179932279,0.32421715554648095
27060,0.05009098126589512,0.45338792317123144
27061,0.02916626154648107,0.31955985837888656
27062,0.0833850184387973,0.6199536963958715
27063,0.026465737701618905,0.4702470748054085
27064,0.10332355204079359,0.4015772906786593
27065,0.1349282780401116,0.48213857427192347
27066,0.056383799707265314,0.6382645595200638
27067,0.5462243191790533,0.7493101336453412
27068,0.8152305722257858,0.9629968171174121
27069,0.5824675874875008,0.934911210097806
27070,0.09966969437235874,0.08409585115899126
27071,0.061122158568829334,0.13460536129263248
27072,0.06287649905587923,0.7508422161822381
27073,0.036123240423586826,0.8255176510482374
27074,0.054626260317734585,0.2761445890211537
27075,0.6202846131309802,0.8913908201160274
27076,0.7293586416632917,0.7848102871406818
27077,0.04309939265696091,0.12237238208770235
27078,0.16097593269591712,0.7727195045489762
27079,0.14797595875881356,0.87786894549989
27080,0.15200374065627065,0.3949183788445083
27081,0.03436576756691246,0.8069104057265897
27082,0.28417856289501836,0.4304805317107993
27083,0.10039660407408317,0.4257272947150229
27084,0.8286408402049308,0.4910821046913342
27085,0.019611871627302102,0.016410583268325167
27086,0.030689521520004898,0.11877975674704871
27087,0.13374621404485182,0.37690103260018915
27088,0.3449790502174698,0.8558586058462129
27089,0.174740878854131,0.3609592667972085
27090,0.28607199186930066,0.4859141807779939
27091,0.5352524888124376,0.1579325090901404
27092,0.10848833209402681,0.19550891059065814
27093,0.278293778836396,0.3874107160736424
27094,0.030131415665754988,0.11972990105379355
27095,0.040076040562673575,0.462704989261822
27096,0.021901997852019708,0.16369159520725915
27097,0.5181661920016312,0.8261062907429814
27098,0.4089525227233328,0.8685479147335685
27099,0.17639374817873527,0.3433659455067541
27100,0.05670508303094719,0.7421177720306605
27101,0.04617163474817027,0.5521310018784001
27102,0.1642085079525298,0.8881891937036989
27103,0.09045868938988076,0.09513370813163718
27104,0.4322740052668248,0.604233598936736
27105,0.21515880202221507,0.7170305639444917
27106,0.6837368813898064,0.8119956726262476
27107,0.5583707865899677,0.8286871935502685
27108,0.08724687605994781,0.32389181758074825
27109,0.08428396554453592,0.225653068548856
27110,0.25700827375720936,0.44814700634742116
27111,0.044009913668794545,0.3036749454095952
27112,0.25005134860017747,0.6822923069313019
27113,0.09412867289566582,0.24121082461758256
27114,0.08982907230437916,0.30860772812284504
27115,0.6839726460163976,0.9055471177590461
27116,0.06903111252913711,0.8672483871470894
27117,0.029205393421663346,0.10515733847533405
27118,0.06664960914238403,0.4093743637258697
27119,0.03528527745519382,0.18995512614828247
27120,0.22020615849066677,0.9680314672598993
27121,0.01934185903976055,0.695614101641785
27122,0.013754842878669139,0.14037368247548612
27123,0.039522497290625055,0.09306030333917509
27124,0.012059811930460287,0.06786312600563123
27125,0.05081819069332277,0.06843333596079806
27126,0.28584050856266374,0.08991324562131109
27127,0.22723673467613906,0.17655092615300555
27128,0.19441923229111735,0.46418197917938425
27129,0.38007571618506963,0.5935226597169354
27130,0.10828479046353477,0.22954266096197742
27131,0.08408778070516795,0.08292064271635902
27132,0.32440655697139636,0.8939441949731535
27133,0.03591139337079911,0.4918581921301765
27134,0.781681704994717,0.9442650111244842
27135,0.08608514356861925,0.41778457145471165
27136,0.07531037898564222,0.4632996648618072
27137,0.05721504706010311,0.1086082578504331
27138,0.12650557163705162,0.5851233463038752
27139,0.046242514588146544,0.04231830712679309
27140,0.9425932913335497,0.943364475586268
27141,0.6751414359561856,0.8416234922703353
27142,0.036999759043398,0.23352368537580537
27143,0.29799525654545805,0.575116707573556
27144,0.03713316513624168,0.1083898004703195
27145,0.5151752293790165,0.7138053218552596
27146,0.0756734408828179,0.945838515523933
27147,0.06226212441575402,0.3558732821210421
27148,0.3579512223332832,0.24732905351358853
27149,0.1979151951704346,0.24623507936774294
27150,0.5574706937912292,0.9469994514373534
27151,0.2801908791191765,0.8812767309535134
27152,0.03799878978290208,0.30161292704508824
27153,0.38589014041228964,0.7982043363984205
27154,0.7666854722239654,0.9146003027988956
27155,0.15974181424074024,0.5857768847835855
27156,0.008827917675390531,0.31485279476650946
27157,0.009780516313035224,0.3260483494610731
27158,0.03747183312456952,0.299553342505832
27159,0.03810145000959342,0.17557055369710886
27160,0.11271698144140696,0.2164319472004907
27161,0.3976343060633343,0.5591419006929047
27162,0.08479994707667292,0.9304319707414539
27163,0.7851593776396184,0.5897593805402884
27164,0.13626381511014984,0.15123030296355544
27165,0.6944678041325049,0.8182411031972519
27166,0.10402788954716395,0.1804015633066978
27167,0.16040011651736666,0.4347265882717215
27168,0.07580063457451361,0.6118862787999665
27169,0.3992620270163334,0.6152112026557076
27170,0.5278923152628554,0.8477451721507028
27171,0.033548782325850096,0.4275626484634193
27172,0.05749584041154002,0.8150066076489542
27173,0.27243391220275415,0.6229868276421644
27174,0.018280894690616653,0.043853883110292605
27175,0.04103981414794316,0.1091057639075312
27176,0.6109997780921558,0.9491820611879364
27177,0.840832963047467,0.9328144270940253
27178,0.07974609769588091,0.41632936965171113
27179,0.10802398578064912,0.36750445667244225
27180,0.1290387096892863,0.36850963265521847
27181,0.048736615116357386,0.792248304044728
27182,0.5382711791092014,0.9213799417535581
27183,0.02692694854202226,0.5165691177296563
27184,0.0543921849586836,0.4307184489983945
27185,0.36602716733989776,0.7915392446390916
27186,0.12613673196899694,0.6127242372318843
27187,0.09204673755196822,0.19432699851865817
27188,0.054769307789933865,0.29798270391667214
27189,0.08726794647719331,0.6208202137581468
27190,0.20182828889062526,0.6761243242227629
27191,0.18922097596080256,0.9476742078528229
27192,0.4264052852655707,0.7830766136482888
27193,0.03721744325906132,0.06501251114706835
27194,0.11544753166974663,0.28124256328953534
27195,0.07484806106666933,0.19412297655238767
27196,0.17312880914150705,0.1752127269011809
27197,0.07260022226105334,0.7427202874026437
27198,0.9325777681441538,0.9842261583884764
27199,0.04487650097457253,0.11831583709302768
27200,0.29858279686131123,0.6566537409052965
27201,0.7043405084553779,0.9391822954149889
27202,0.05591857897975689,0.029412460583554016
27203,0.02216506045101738,0.09735726720255587
27204,0.019130058735704936,0.06382545986701985
27205,0.062140565068159716,0.30417704433106596
27206,0.2598944583230761,0.33155335739964803
27207,0.05947228343310252,0.19216896939968028
27208,0.8442411918124082,0.7210079277817051
27209,0.11622544352262446,0.3690194595022187
27210,0.18546388668057728,0.37647075825493986
27211,0.05798065176466637,0.27607875569100526
27212,0.5360577734079691,0.9318555687260146
27213,0.8139294576639088,0.6789139833209366
27214,0.03591465382081113,0.1552298538296868
27215,0.19814658632816762,0.7370234118585943
27216,0.16971057258060288,0.802150318664604
27217,0.2485822305558158,0.34477859914991044
27218,0.7368058930575694,0.89833245254606
27219,0.6461878029546148,0.7850657755562016
27220,0.12383277642146716,0.3228358136853467
27221,0.07638146458986354,0.40227493730551817
27222,0.12420191219877932,0.6833997334690207
27223,0.019861046084431837,0.670595319342881
27224,0.1880560385069051,0.8141360710224571
27225,0.2545167195821299,0.40030372580902274
27226,0.02366948899565561,0.32945402100351834
27227,0.2323918741546227,0.45344192046725634
27228,0.6738215430011617,0.9041947222898294
27229,0.7458448491075798,0.9262267718700333
27230,0.27084364928721966,0.973675091985103
27231,0.5669959503758426,0.8006217365254297
27232,0.15615576715139962,0.587088283736376
27233,0.3408437059557477,0.19064889308222932
27234,0.026213556811600376,0.030277040040896267
27235,0.902931367709788,0.9255140083378897
27236,0.13977188881972386,0.9211296459278536
27237,0.2772906325190496,0.5219352336456123
27238,0.3311541944806801,0.6928589575474136
27239,0.41412660646059507,0.23911636352437457
27240,0.09959061875328827,0.4534474378648395
27241,0.12815732068529279,0.3106489603418571
27242,0.16616045291568063,0.5177503173088297
27243,0.07398498193498779,0.14375252117125292
27244,0.01356361674759535,0.06183966448427675
27245,0.15207176582689597,0.4483331539663729
27246,0.8356462592433954,0.9437425424106106
27247,0.22158038860365345,0.9484092103180362
27248,0.14379535046715233,0.5233102742804944
27249,0.07671575896949712,0.5299377895480061
27250,0.16555324172236352,0.47760127069576314
27251,0.04543779679723623,0.22893870107258404
27252,0.6448237217355428,0.7575752498626808
27253,0.034752903677184734,0.8886205066700994
27254,0.93000085071503,0.9671344721700083
27255,0.17587415931171324,0.35606128172896645
27256,0.7155835478117071,0.973935888919198
27257,0.4442141345370376,0.5224227271552618
27258,0.34822094619967436,0.767300407652968
27259,0.3743172665464133,0.8093365760574375
27260,0.36386564066559857,0.48071357934228565
27261,0.17985895957741718,0.6216276840636376
27262,0.11069619067365069,0.4822334918577192
27263,0.1299454112444294,0.07384894526486907
27264,0.03960820661339673,0.11762357048232029
27265,0.03551946770617313,0.21961559109896278
27266,0.42810552249214656,0.5209497815028851
27267,0.08021277652123233,0.6793492770197264
27268,0.008508880233792208,0.16112737590897538
27269,0.7831378865571094,0.32956564153229195
27270,0.023139874527997775,0.10724891431542789
27271,0.024487952724216586,0.24288660570781545
27272,0.020897214844474238,0.49217512536581004
27273,0.04721680584446093,0.1304193294870554
27274,0.19030029160545944,0.5783345472103159
27275,0.17688448275367516,0.3542073942505749
27276,0.0034713884418539932,0.12764804059606785
27277,0.04600962621904494,0.7462520251485816
27278,0.11750609966803142,0.36305419246401005
27279,0.034778410930161464,0.18172705448667784
27280,0.285555992383691,0.4877382846190303
27281,0.06969496684447915,0.39991529718274266
27282,0.08176095336602877,0.8572882837752419
27283,0.0037788306561045907,0.017392131823438885
27284,0.5323618832041651,0.5586250784520473
27285,0.054273132157753916,0.3671411202917949
27286,0.0680176339841843,0.2083574423389099
27287,0.1805506461344695,0.7150892236165722
27288,0.6937925905954744,0.7984223948212865
27289,0.1462519998784271,0.39300932499799
27290,0.008102573565378213,0.10238269391965499
27291,0.6482051694858104,0.8652393622430705
27292,0.08903561850612009,0.7387335484221464
27293,0.07572501402775185,0.9579841388982461
27294,0.023405551223730416,0.06091307761968717
27295,0.437730008890283,0.9017956622669369
27296,0.08620541245942885,0.7684635907595896
27297,0.10422459186109836,0.8773137639531449
27298,0.056707985156432966,0.41706362698517735
27299,0.29249013288900894,0.6797705364508344
27300,0.12376420702233625,0.9528973593262585
27301,0.004861335491714964,0.020593343714759283
27302,0.1317733273509566,0.4393298715201688
27303,0.022754843923809217,0.0880968489254218
27304,0.04884399111778959,0.6943375844043991
27305,0.02034954656551494,0.025960727607115795
27306,0.2292149684989191,0.5017379480068307
27307,0.6488993839630236,0.7921047094418227
27308,0.07889384694520626,0.09245134721841587
27309,0.6868356886492444,0.9662405352744305
27310,0.030275396986623657,0.09553358884502763
27311,0.05200734471270358,0.07054425642541867
27312,0.06495050867410226,0.31866417156795274
27313,0.03534685369407737,0.12326291857052972
27314,0.0378027274037322,0.1078218738490691
27315,0.04353007476688479,0.2310030238966228
27316,0.1733198641754292,0.6958638413143111
27317,0.10660749217826349,0.2620387029645765
27318,0.2924840212302079,0.4403138078741524
27319,0.24857029272741404,0.8477260982023737
27320,0.25930515527587455,0.6568197388656558
27321,0.04092450125230748,0.45092566159953834
27322,0.7052746104286037,0.2895556291939167
27323,0.04422556403559325,0.6022779260966045
27324,0.13005384762369546,0.41833757179368686
27325,0.8173906576951468,0.9393836553767166
27326,0.0616981419920709,0.41825711428092105
27327,0.12082297313851513,0.28829012667091236
27328,0.23464207581175878,0.5192373540239575
27329,0.18154617727492361,0.3831651658642839
27330,0.00776050221593765,0.4662105282934463
27331,0.07256996376100087,0.21376941847518588
27332,0.1331593943456324,0.9418277704730275
27333,0.5363244622883953,0.7109007742580518
27334,0.06075177310302912,0.05200578911559501
27335,0.2215549231039619,0.14093807734073208
27336,0.10463602697783253,0.19794696185569582
27337,0.1958971417047755,0.6698667390928188
27338,0.33046294466235804,0.5234012679951558
27339,0.14875024454285868,0.40264086927700327
27340,0.009131321161572545,0.12975339955921428
27341,0.2992697993471346,0.6592636188465538
27342,0.0639351937937746,0.8010415454636239
27343,0.06485213642670426,0.1211910342829437
27344,0.3035640542491999,0.4469729182817862
27345,0.033430706121335675,0.27600009214747234
27346,0.7070786316728624,0.9606731728276909
27347,0.7977387501505921,0.9227988054769654
27348,0.05202608584596588,0.2647673399077622
27349,0.08966994349593183,0.40117791492454474
27350,0.09728565465857734,0.9297032198702111
27351,0.8024746239335274,0.92615429614324
27352,0.05490238676877679,0.36361925603796175
27353,0.004302608598982919,0.1418533314895329
27354,0.15278289344577986,0.43116500994771895
27355,0.2292780563531094,0.32042997609925605
27356,0.20508992261100217,0.4534333012750386
27357,0.12831648318703295,0.3130503772857597
27358,0.2122092814557663,0.6561162031318709
27359,0.4245893809528469,0.7480960862644671
27360,0.1499606142032322,0.585757545492882
27361,0.027015282832603967,0.9289398983490497
27362,0.2687147794396619,0.5425556016310247
27363,0.17628167598278072,0.3816524182421984
27364,0.047223495511032526,0.2755730408333174
27365,0.3906998320786366,0.6676184601181901
27366,0.3494766732523257,0.4971071326646026
27367,0.4983728096829734,0.5696106777655842
27368,0.05803044295588126,0.42815956693692814
27369,0.02552693047674476,0.05783484642487095
27370,0.06273328138632983,0.851964209373326
27371,0.1918336179158655,0.5860541102426254
27372,0.11117690145780162,0.2028523006070915
